ResourceName,AssetType,ProjectID,Region,FullResourcePath
system:controller:expand-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:expand-controller
system:controller:generic-garbage-collector,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:generic-garbage-collector
system:controller:gke-service-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:gke-service-controller
system:controller:horizontal-pod-autoscaler,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:horizontal-pod-autoscaler
system:controller:job-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:job-controller
system:controller:legacy-service-account-token-cleaner,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:legacy-service-account-token-cleaner
system:controller:namespace-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:namespace-controller
system:controller:node-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:node-controller
system:controller:persistent-volume-binder,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:persistent-volume-binder
system:controller:pod-garbage-collector,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:pod-garbage-collector
system:controller:pv-protection-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:pv-protection-controller
system:controller:pvc-protection-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:pvc-protection-controller
system:controller:replicaset-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:replicaset-controller
system:controller:replication-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:replication-controller
system:controller:resource-claim-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:resource-claim-controller
system:controller:resourcequota-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:resourcequota-controller
